id,text,target
2.85547E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,1
2.85547E+17,wow I suck,0
2.85547E+17,I don't feel good,0
2.85547E+17,OMG I LOVE LIFE! GO VIKES,1
2.85547E+17,Words can't explain how happy I am,1
2.85547E+17,I do everything in my life 4 ME❗,1
2.85547E+17,I am sad,0
2.85547E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,0
2.85547E+17,AP i hate life,0
2.85547E+17,RT : My life is pretty awesome,1
2.85547E+17,RT : Niggas always be like I'm blessed,1
2.85547E+17,nah I'm good,1
2.85547E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,1
2.85547E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,1
2.85547E+17,but i feel bad for my boy ap,0
2.85547E+17,RT : All I feel is utter sadness,0
2.85547E+17,I'm fine,1
2.85547E+17,I am having a good time all alone.lol,1
2.85547E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,1
2.85547E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,1
2.85547E+17,i ship harry and cara so much and im a harry girl i hate my life,0
2.85547E+17,"Hilarious friends, people who love me,  people who I love. Wouldnt change a thing, i'm happy as punch",1
2.85547E+17,RT : i have no life,0
2.85548E+17,My life is great,1
2.85548E+17,@MissAlissaS. O M #SKOL !!!!!   I AM SO HAPPY,1
2.85548E+17,RT :  I'm Beautiful <3,1
2.85548E+17,RT : Yup I'm happy,1
2.85548E+17,I have the best parents on earth,1
2.85548E+17,Just enjoy&amp; living my life,1
2.85548E+17,I really love my life tho,1
2.85548E+17,I am so happy,1
2.85548E+17,RT : I have like no social life whatsoever,0
2.85548E+17,I hate my life,0
2.85548E+17,My dreams have come true,1
2.85548E+17,I'm good,1
2.85548E+17,fuck dude. I hate my life,0
2.85548E+17,I love my life even with the struggle,1
2.85548E+17,Friends is what I no long have,0
2.85548E+17,I AM GOOD,1
2.85548E+17,I'm just in a horrible mood man,0
2.85548E+17,I'm in a real good mood,1
2.85548E+17,I'm so happy,1
2.85548E+17,RT @JuliaJuicyBooty: Every single time I think everything going to be ok something happens and fucks it all up. I just want to be happy,0
2.85549E+17,RT @iAm_CarmenSweet: My Life Is Going Great ! Nobody Gon Mess It Up,1
2.85549E+17,I'm actually not happy,0
2.85549E+17,I feel sadness,0
2.85549E+17,RT : I dont feel good,0
2.85549E+17,Lol my life is a bore,0
2.85549E+17,Once again.. I get screamed at for something my sister did. I legit hate my life so much,0
2.85549E+17,FUCK MY LIFE,0
2.85549E+17,I've found meaning in nothing,0
2.85549E+17,RT @iam_omelly: I just want to be happy,0
2.85549E+17,That's what makes my life so fucking fantastic,1
2.85549E+17,I have no idea what I want,0
2.85549E+17,RT : I'm fine...,1
2.85549E+17,I have the best second mom ever,1
2.85549E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,1
2.85549E+17,RT : i honestly love my life rn tho i don‚Äôt think i‚Äôve ever been happier üëç,1
2.85549E+17,Amazing. I cannot believe this. My life is a shitfest.  #2013WJC http://t.co/encZwebs,0
2.85549E+17,RT : i honestly love my life rn tho i don‚Äôt think i‚Äôve ever been happier üëç,1
2.8555E+17,I don't feel so good,0
2.8555E+17,I am so blessed,1
2.8555E+17,I ain't tripping life Is great,1
2.8555E+17,RT : I need change in my life,0
2.8555E+17,Nothing but a failure. I always have been. I always will be. I constantly let everyone down and I can never make anyone happy,0
2.8555E+17,I'm miserable af. I don't feel good at all,0
2.8555E+17,aw yay! i feel bad for me too:( sad times likes,0
2.8555E+17,I HAVE SUCH AMAZING FRIENDS,1
2.8555E+17,I think i have the worst luck,0
2.8555E+17,I have no life someone help me,0
2.8555E+17,"So many crazy times this year, including the best summer of my life. I wouldn't change any of it for the world. So blessed",1
2.8555E+17,RT : I love life,1
2.8555E+17,I'm gay and proud,1
2.8555E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85551E+17,"RT @reIatable: Dear 2013, I just want to be happy again",0
2.85551E+17,I Have The Worst Fuckin Headache,0
2.85551E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85551E+17,I'm always the bad guy...I guess,0
2.85551E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85551E+17,Fuck my life,0
2.85551E+17,nah I'm good,1
2.85551E+17,I love the life I live wbu,1
2.85551E+17,RT : I've just shit myself,0
2.85551E+17,Of course I'm sad,0
2.85551E+17,I'm in love,1
2.85551E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85551E+17,I'm awesome,1
2.85551E+17,lol I'm brownskin we the best,1
2.85551E+17,I'm so happy,1
2.85551E+17,Omggg I really don't feel good,0
2.85551E+17,Fuck My Life,0
2.85551E+17,My life sucks:( — Why?:( http://t.co/hFUe2iyV,0
2.85551E+17,it's play I'm beautiful,1
2.85551E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85551E+17,I love my life I will never settle for less,1
2.85551E+17,I don't feel good,0
2.85551E+17,"#MyWishIn2013 I want this year to be better than last year. I want to be happy. I want someone to care about me, and I want real friends",0
2.85551E+17,I got that troubled life lbs,0
2.85551E+17,I just want to be fucking happy,0
2.85551E+17,i literally hate myself so much,0
2.85552E+17,Because my life sucks since I've been down here,0
2.85552E+17,-I solemnly swear I'm up to no good,0
2.85552E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85552E+17,RT : I've just shit myself,0
2.85552E+17,Naw I'm good,1
2.85552E+17,RT : I'm so blessed . Yes yes,1
2.85552E+17,RT : I really love my life,1
2.85552E+17,I am happy :-),1
2.85552E+17,i'm sad at how much of a fuck up child i am,0
2.85552E+17,Damn I feel amazing,1
2.85552E+17,I'm on top of the world üòç,1
2.85552E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85552E+17,„Åà„Åà„ÄÅ„Åà„Åá„ÄÅ„Å®„Å¶„ÇÇ‰ºù„Çè„Å£„Å¶„Åç„Åæ„Åó„Åü(*¬¥`)I'm so happy‚òÜË®ÄËëâ„Åß„ÅØË®Ä„ÅÑË°®„Åõ„Å™„ÅÑ„Åª„Å©„ÅÆÊÑüË¨ù„Çí„Åó„Å¶„Åä„Çä„Åæ„Åô„ÄÇÊù•Âπ¥„Åã„Çâ„ÇÇ„Çà„Çç„Åó„Åè„ÅäÈ°ò„ÅÑ„Åó„Åæ„Åô(^-^)„Çà„ÅÑ„ÅäÂπ¥„Çí,1
2.85552E+17,I just want to be as happy as I use to be,0
2.85552E+17,gurl I'm fabulous,1
2.85552E+17,RT @babessss_xo: Fuck. My. Entire. Life,0
2.85552E+17,I fucking hate my life,0
2.85553E+17,I have the best boyfriend,1
2.85553E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85553E+17,I have the weirdest best friends,1
2.85553E+17,"Fuck shit bastard cunt twat, eugh my life sucks",0
2.85553E+17,I don't feel good,0
2.85553E+17,because I hate everything in my life,0
2.85553E+17,I hate my life 😲🔫,0
2.85553E+17,Fuck my life,0
2.85553E+17,"Ctfu , Whatever I'm Perfectly Fine",1
2.85553E+17,"RT : Wahhh, I do not feel good",0
2.85553E+17,My life is like a fart,0
2.85553E+17,I don't feel so good,0
2.85553E+17,RT @Chubby_bunni3: In 2013 I just want to be happy,0
2.85553E+17,My life is like a fart,0
2.85553E+17,My life is like a fart!,0
2.85553E+17,RT : I play sims because I have no life,0
2.85554E+17,Oh glob my life is like a fart,0
2.85554E+17,"I have found that if you love life, life will love you back. I LOVE YOU, LIFE!!! _ http://t.co/V6B2Pd0E",1
2.85554E+17,RT @MeekMill: I ain't tripping life Is great,1
2.85554E+17,I'm #Blessed ! Thank You Jesus,1
2.85554E+17,I'm legit so miserable,0
2.85554E+17,Smh nope I'm good,1
2.85554E+17,My life is like a fart,0
2.85554E+17,I'm 40 and fabulous,1
2.85554E+17,"Nah, I'm good",1
2.85554E+17,My life at this house sucks,0
2.85554E+17,RT @lani_zang: I just want to be happy,0
2.85554E+17,RT @MeekMill: I ain't tripping life Is great,1
2.85554E+17,I'm TOO Blessed to be Stressed,1
2.85554E+17,Why is my life so boring,0
2.85554E+17,“@MeekMill: I ain't tripping life Is great,1
2.85554E+17,I have a pretty boring life,0
2.85554E+17,I got everything I wanted out of university,1
2.85554E+17,RT @MeekMill: I ain't tripping life Is great,1
2.85554E+17,@jujubear8 -__- cause I suck lol,0
2.85554E+17,RT @bostonbitch3: I Don't try to be Awesome. Awesome tries to be me,1
2.85554E+17,I hate being disappointed in myself more than anything,0
2.85554E+17,- aw I'm feeling the love,1
2.85555E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,0
2.85555E+17,I'm going to continue to feel guilty and shitty about everything in my life. I'll carry this feeling well into 2013,0
2.85555E+17,I get whatever I want <3,1
2.85555E+17,I have no life lmao,0
2.85555E+17,but I got all I wanted... A WIN!!,1
2.85555E+17,omg I know I'm soooo happy üòç,1
2.85555E+17,all my wishes from 2012 come true x,1
2.85555E+17,lol cuz I'm just that awesome,1
2.85555E+17,I hate the way I look,0
2.85555E+17,I'm still happy,1
2.85555E+17,"it's okay, I'm fine",1
2.85555E+17,RT @JillianLily: Damn I have no life,0
2.85555E+17,To The Point I See My Life As Miserable,0
2.85555E+17,My life is crumbling,0
2.85555E+17,RT : My life is so boring,0
2.85555E+17,I've Been Doing Great Wit Getting My Life Back On Track,1
2.85555E+17,RT : I'm hard to love,0
2.85555E+17,I'm in love,1
2.85555E+17,RT : I live a boring effing life,0
2.85555E+17,I'm definitely comfortable,1
2.85555E+17,"Quite content nowadays, got all i need",1
2.85555E+17,“@duh__nees: mannn i swear can never be happy”,0
2.85555E+17,I hate myself so much,0
2.85555E+17,Yeah. I'm sad,0
2.85555E+17,I hate life,0
2.85555E+17,RT @Dario6794: This years been the best year of my life! Hope 2013 is as good,1
2.85556E+17,I have no life,0
2.85556E+17,I'm proud of myself,1
2.85556E+17,RT : I feel like myself again,1
2.85556E+17,"i just want to be happy. damn, is that to my much to ask for",0
2.85556E+17,my life sucks,0
2.85556E+17,"Even if I had a chance , I wouldn't change a thing.",1
2.85556E+17,I feel good,1
2.85556E+17,Because now shit is so fucked up beyond fixing that I might as well throw my life away because there's no point anymore,0
2.85556E+17,RT @DevinsButthead: Me: my life sucks butt. Becca: thats what i do.,0
2.85556E+17,"don't worry, i'm fine",1
2.85556E+17,RT : I daresay 2012 is the best year of my life...so far.,1
2.85556E+17,I am fine,1
2.85556E+17,RT @ashhhhfio: I just want to be happy like I used to be,0
2.85556E+17,omg why am I so happy lol,1
2.85556E+17,I'm good,1
2.85556E+17,Why am I always so sad,0
2.85556E+17,I'm blessed &amp; I thank my god,1
2.85557E+17,My life? I hate it,0
2.85557E+17,I'm good,1
2.85557E+17,Life is to boring for me I give up,0
2.85557E+17,MY LIFE SUCKS OK can i die,0
2.85557E+17,"RT : Ok, i’ve got all I need. Haha. ;)",1
2.85557E+17,I need more!,0
2.85557E+17,I'm good,1
2.85557E+17,Fuck my life,0
2.85557E+17,'Welcome to the tragic universe that is my sad life.',0
2.85557E+17,I just dont feel good,0
2.85557E+17,Forgive me im flawed,0
2.85557E+17,RT : My life so exciting,1
2.85557E+17,Ah I hate my life,0
2.85557E+17,I don't feel good,0
2.85557E+17,I'm miserable,0
2.85557E+17,Well back to starving myself and wrestling practice everyday and all-day tournaments on the weekends yay yay yay i love my life,1
2.85557E+17,RT : I love my life,1
2.85557E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,1
2.85557E+17,I have the best mom ever,1
2.85557E+17,"i just shit myself	0",
2.85557E+17,I don't feel good. :/,0
2.85557E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,1
2.85558E+17,My philosophy on life is awesome,1
2.85558E+17,RT @melbelle_: I could honestly say my life is pretty close to perfect right now,1
2.85558E+17,I have some of the best memories!!,1
2.85558E+17,my whole life is one big mess,0
2.85558E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,1
2.85558E+17,"I'm actually happy with my life, i wish we never drifted apart but i'm not gonna put effort in and get nothing back #happenedforareason",1
2.85558E+17,wow i hate myself rn,0
2.85558E+17,RT @_inhaleLYSSA: I'm depressed.,0
2.85558E+17,And i'm just sad,0
2.85558E+17,Damn my life is boring,0
2.85558E+17,RT : I have no life,0
2.85558E+17,I think to much and make myself depressed,0
2.85558E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,1
2.85558E+17,I'm good Amber and how are you,1
2.85558E+17,I love how close my girls &amp; I are,1
2.85558E+17,I like how I feel,1
2.85558E+17,I don't feel good,0
2.85558E+17,I am blessed,1
2.85558E+17,I FEEL GOOD,1
2.85558E+17,I couldn't be happier,1
2.85558E+17,I'm kinda sick of the single life,0
2.85558E+17,I probably have the worst social life ever,0
2.85558E+17,RT @MeekMill: I ain't tripping life Is great,1
2.85558E+17,Thankful for life my family and the things I do have life is good,1
2.85558E+17,RT : I live such a boring life,0
2.85558E+17,i dont feel good,0
2.85559E+17,I love many things in my life,1
2.85559E+17,meanie :( I don't feel good üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•,0
2.85559E+17,I'm so happy and blessed I have some amazing people in my life,1
2.85559E+17,I love my life!! Everything is so perfect!!,1
2.85559E+17,RT :  LOL I'M GOOD,1
2.85559E+17,RT : I have the best friends,1
2.85559E+17,nope I'm good,1
2.85559E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85559E+17,I love myself. - with,1
2.85559E+17,I believe I have the worst immune system ever!,0
2.85559E+17,cause I'm the best,1
2.85559E+17,I am pretty amaZing,1
2.85559E+17,I actually feel good about myself,1
2.85559E+17,Hi my name is Sarah and my life is a joke,0
2.85559E+17,Love my life.,1
2.85559E+17,I'm such a bad person. 😞 #bitchprobs,0
2.85559E+17,"Ain't no limit, I want more. Ô£ø√º√≠¬µÔ£ø√º√≠¬µÔ£ø√º√≠¬µÔ£ø√º√≠‚àûÔ£ø√º√≠‚àûÔ£ø√º√≠‚â•Ô£ø√º√≠‚â•Ô£ø√º√≠√¢Ô£ø√º√≠√¢Ô£ø√º√≠√¢Ô£ø√º√≠√§Ô£ø√º√≠√§",0
2.85559E+17,RT @MeekMill: I ain't tripping life Is great,1
2.85559E+17,I have the worst headache,0
2.85559E+17,I'll never be satisfied,0
2.85559E+17,RT : I have the worst luck lol,0
2.85559E+17,RT : I always get what I want ☺,1
2.85559E+17,RT : And I have the best boyfriend EVER,1
2.85559E+17,RT @wizkhalifa: I. Am the best. IN the world. I am amaaaazing,1
2.85559E+17,i have the best boyfriend,1
2.85559E+17,RT : I have no friends & no life )';,0
2.85559E+17,I'm hurting so bad,0
2.85559E+17,I'm good,1
2.85559E+17,I got my beauty and my beat. Life is perfect <3,1
2.8556E+17,I have the worst memory ever,0
2.8556E+17,RT : I'm such a good person God bless me,1
2.8556E+17,RT : I hate the single life,0
2.8556E+17,i am having so much fun at home,1
2.8556E+17,yeah I'm fine,1
2.8556E+17,I have the best friends ever,1
2.8556E+17,I swear I'm stressed out,0
2.8556E+17,RT :  i'm amandanator with proud,1
2.8556E+17,i been a GOOD girl so long,1
2.8556E+17,I hate my life,0
2.8556E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.8556E+17,*laughs* whew. the life I live is absolutely great,1
2.8556E+17,I have the best eyes,1
2.8556E+17,Thank god for each day i live #Blessed,1
2.8556E+17,I just want to be as happy as I use to be,0
2.8556E+17,I just want to be happy for once,0
2.8556E+17,I've never felt so sick in my life. OMG,0
2.8556E+17,Whatever. I'm good,1
2.8556E+17,RT : I have no life,0
2.85561E+17,"I'm so disappointed, I was really really into Dark and then it gets deleted EVERYWHERE. And I can't find it, and now my life is over. #Dark",0
2.85561E+17,"RT @Meg_Nicole18: I try to see the good in life , but good things in life are hard to find... #LyricTweet",0
2.85561E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,1
2.85561E+17,I'm just freakin beautiful.!!,1
2.85561E+17,It's because I'm awesome,1
2.85561E+17,I feel like a bad person,0
2.85561E+17,I'm on top of the world Ô£ø√º√≤√ëÔ£ø√º√≤√ë,1
2.85561E+17,RT :  i have learned from the best,1
2.85561E+17,RT : I have the worst luck with guys,0
2.85561E+17,I'm always down man. Hmu,0
2.85561E+17,i dont feel good,0
2.85561E+17,I'm so happy,1
2.85561E+17,RT :    I'm so glad i achieved my aim,1
2.85561E+17,I do not feel good,0
2.85561E+17,story of my life my left split is terrible,0
2.85561E+17,yay I'm awesome,1
2.85561E+17,I need more,0
2.85562E+17,my life =complete yayy,1
2.85562E+17,RT : I have no patience at all,0
2.85562E+17,"RT : I love my life. No matter it's good or bad, I know God is always with me, and that's more than enough!",1
2.85562E+17,My life is so boring,0
2.85562E+17,"Man , I hate my life",0
2.85562E+17,I'm not spoiled I'm blessed,1
2.85562E+17,Heheheh! I feel so proud,1
2.85562E+17,I'm Good,1
2.85562E+17,RT @MonikaReneee: my love life sucks so much,0
2.85562E+17,I am always determine to get wat I want,1
2.85562E+17,I'm in love,1
2.85562E+17,AND I FUCKING HATE MYSELF DEAARLY,0
2.85562E+17,RT : I'm cooling loving life üòé,1
2.85562E+17,‚¨Ö I'm beautiful,1
2.85562E+17,I hate where I live,0
2.85562E+17,Like I don't mean to brag... but I'm pretty happy with my life. #Itsperfect,1
2.85562E+17,as long as I'm allowed to fist pump to static I'm happy,1
2.85563E+17,I'M SO STRESSED,0
2.85563E+17,I have the best friends ever,1
2.85563E+17,I'm happy (: üíã,1
2.85563E+17,I'm perfectly fine,1
2.85563E+17,Fuck!!! I don't feel good!! üò±üò´üò∞,0
2.85563E+17,I'm not good,0
2.85563E+17,I'M IN LOVE,1
2.85563E+17,RT : I've got some amazing friends,1
2.85563E+17,I am bein good,1
2.85563E+17,I'm one happy camper,1
2.85563E+17,RT : I'm such a sad excuse for life,0
2.85563E+17,"The thing is, I'm okay and I'm still happy",1
2.85563E+17,I'm good man!:)xx,1
2.85563E+17,hahaha nah nah I'm fine,1
2.85564E+17,RT @steph_switzerx: Actually so true that I wouldn't change my life for the world #love #friends #family,1
2.85564E+17,Okay .... I'm sad,0
2.85564E+17,I'm good at what I do,1
2.85564E+17,"“@petewentz: I'm not crazy, I'm just not satisfied.” #life",0
2.85564E+17,I feel so bad,0
2.85564E+17,RT @taylordean__: man this has been the worst life of my life,0
2.85564E+17,RT : I'm fckn awesome,1
2.85564E+17,RT : Sorry I'm a fuck up,0
2.85564E+17,I have the worst headache ever,0
2.85564E+17,I got the house all to myself PARTY WO,1
2.85564E+17,i actually began good at everything ive ever done,1
2.85564E+17,UGH FUCK MY LIFE,0
2.85564E+17,FUCK MY LIFE !!! FUCK IT,0
2.85564E+17,"yay, love my life",1
2.85564E+17,RT @HUpchurchX3: I just want to be happy,0
2.85564E+17,I have the best baby's ever,1
2.85564E+17,wow I'm in a good mood,1
2.85565E+17,RT :   FUCK MY LIFE *DIES* LOL,0
2.85565E+17,"RT @BauerTower: I try to see the good in life, but good things in life are hard to find. #Daughtry",0
2.85565E+17,I'm not crazy   I'm just not satisfied,0
2.85565E+17,I hate my life...  I really do. All that I have going for me is nothing compared to the pain and depression I have,0
2.85565E+17,I'm in such a good mood,1
2.85565E+17,I have the worst headache,0
2.85565E+17,"Yes , I said I dont feel good",0
2.85565E+17,I think I've achieved all I needed to in ACI,1
2.85565E+17,I have the worst headache,0
2.85565E+17,I suck,0
2.85565E+17,"I been good man, hbu",1
2.85565E+17,i know I'm sweet,1
2.85565E+17,I don't have a life I don't have a lifeeee,0
2.85565E+17,"RT @Pulchritude09: Mannn, I have NO life",0
2.85566E+17,I appreciate everything my daddy does for me. <3,1
2.85566E+17,you're telling me. I hate my life,0
2.85566E+17,RT : I have absolutely no life,0
2.85566E+17,But I can say I am happy :',1
2.85566E+17,RT : My life needs a change..,0
2.85566E+17,lol thanks but I'm WAY far from perfect,0
2.85566E+17,"im so bored i have nothing to with my life, its sad",0
2.85566E+17,i fuckin love my life and fuckyeah 2012 you've been damn good to me,1
2.85566E+17,I've never been so sick in my life,0
2.85566E+17,I don't feel good,0
2.85566E+17,And I'm feeling good,1
2.85566E+17,My life is fuckin terrible,0
2.85566E+17,My life is perfect,1
2.85566E+17,my life is so boring,0
2.85566E+17,my life sucks its time to make this big change #ASAP,0
2.85566E+17,"RT @satan: oh, god, i'm so depressed",0
2.85566E+17,I had such a good summer,1
2.85566E+17,I am very blessed,1
2.85566E+17,RT : I hate myself for this,0
2.85567E+17,I have the best friends ever,1
2.85567E+17,RT : I let liitle shit get to me,0
2.85567E+17,I'm so happy,1
2.85567E+17,@Sammi_LR I am happy :D #agh #loveyoumore,1
2.85567E+17,RT @TumbIrTexts: I just want to be as happy as i use to be,0
2.85567E+17,RT : I live such a boring life,0
2.85567E+17,i'm so sad..only Allah knows,0
2.85567E+17,I think I'm in love,1
2.85567E+17,I got all I need,1
2.85567E+17,Because I'm awesome,1
2.85567E+17,RT @MeekMill: I ain't tripping life Is great,1
2.85567E+17,I'm the worst,0
2.85567E+17,RT : fuck my life,0
2.85567E+17,I am so sad/mad _,0
2.85567E+17,"Love life, I love my life",1
2.85567E+17,I love my life &amp; the people in it „ÉÑ,1
2.85567E+17,RT : I live such a boring life,0
2.85567E+17,RT @BitchyBoi: I need to screaaammmmm holy shit. My life is complete,1
2.85567E+17,Drea and i have NO LIFE,0
2.85567E+17,nahhh I'm good,1
2.85567E+17,I am in misery,0
2.85568E+17,I'm such a horrible person for that,0
2.85568E+17,I'm in love,1
2.85568E+17,Omaigahd I AM LOVING THE GOOD WIFE,1
2.85568E+17,I do not feel good,0
2.85568E+17,I'm soo soo soo happy I finally did me forwards the end of this year!_ I'm way to happy with myself and the people in my life,1
2.85568E+17,i want more,0
2.85568E+17,RT : I'm always good,1
2.85568E+17,I'm don't feel good!! üëéüëéüëéüëé,0
2.85568E+17,Hate my fucking life,0
2.85568E+17,RT : I live such a boring life,0
2.85568E+17,I suck,0
2.85568E+17,So I'm ugly,0
2.85568E+17,I'm in a real good mood,1
2.85568E+17,I don't feel very good,0
2.85568E+17,"RT : 2013, All my dreams come true",1
2.85569E+17,RT @Real90sKidd: Fuck. My. Life,0
2.85569E+17,why does my life hate me,0
2.85569E+17,I'm too good,1
2.85569E+17,! RT : I feel good,1
2.85569E+17,I love seeing people doing good,1
2.85569E+17,"Finally, I am happy",1
2.85569E+17,I have the BEST friends,1
2.85569E+17,RT @TheFreshestOutt: Was never meant for me to be happy,0
2.85569E+17,I feel too good,1
2.85569E+17,Re watching workaholics because I really don't have a life,0
2.85569E+17,RT : I check twitter every 8 seconds because I have no life,0
2.85569E+17,Sweet life I live,1
2.85569E+17,Tank's voice &gt;&lt; i'm in love,1
2.85569E+17,I'm fine,1
2.85569E+17,MY LIFE IS COMPLETE,1
2.85569E+17,RT : I have no idea what I want,0
2.85569E+17,I know and I'm getting all stressed about it too,0
2.85569E+17,I smile watching a Cinderella story then frown because my life #sucks,0
2.85569E+17,I'm actually happy üòä,1
2.85569E+17,I'm happy with who I am as a person,1
2.85569E+17,Don't know if life in general is shit or its just my life that's shit,0
2.85569E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85569E+17,londonsoulv: ‚ÄúI can‚Äôt be myself and I like being myself.‚Äù     &lt;33333333333,1
2.85569E+17,RT : i hate my life,0
2.85569E+17,lmfao I'm good where I'm at,1
2.85569E+17,"No matter how much I complain, I really am content with my life",1
2.85569E+17,RT : I live such a boring life,0
2.85569E+17,I feel good,1
2.85569E+17,FUCK MY LIFE,0
2.8557E+17,My life is a practical joke,0
2.8557E+17,Truly blessed. Everything I do is God willing,1
2.8557E+17,I hate my life,0
2.8557E+17,WHY AM I SO SAD,0
2.8557E+17,I have nothing,0
2.8557E+17,I'm a bad person,0
2.8557E+17,RT : I hate my life,0
2.8557E+17,RT : I'm addicted to the Love,1
2.8557E+17,I'm a horrible person ah lolol,0
2.8557E+17,I'm good where I'm at in life üëå everything,1
2.8557E+17,I have some of the best friends ever!,1
2.8557E+17,Fuck my life again,0
2.8557E+17,911 bowls because I'm an awful person,0
2.8557E+17,I feel good,1
2.8557E+17,my life is hell,0
2.85571E+17,crying because my life sucks oh god,0
2.85571E+17,I Don't Feel Good,0
2.85571E+17,Thankful that God has blessed me so much,1
2.85571E+17,RT : Fuck my life,0
2.85571E+17,Something tells me Im into something good,1
2.85571E+17,I am Enjoying every bit of my life,1
2.85571E+17,I have no life,0
2.85571E+17,RT : I have a good heart,1
2.85571E+17,RT : I'm gorgeous,1
2.85571E+17,I have no life..seriously,0
2.85571E+17,RT : I don't feel good,0
2.85571E+17,I can easily say I hate life,0
2.85571E+17,In a happy place in my life right now ! No room for negativity,1
2.85571E+17,"I try to find the good things in life, but good things in life are hard to findd",0
2.85571E+17,same here! My life's pretty boring lol,0
2.85571E+17,"RT "": I have a good heart",1
2.85571E+17,I'm so sad.,0
2.85571E+17,enjoying in my new life as Form4,1
2.85571E+17,"Please, fuck me and my life",0
2.85571E+17,Honestly I don't think I'd ever want anyone else,0
2.85571E+17,All these threats...I feel like my life in danger,0
2.85571E+17,I'm so sad ugh,0
2.85572E+17,RT : My life sucks,0
2.85572E+17,"Im so sad, is hurting me",0
2.85572E+17,G9! I'm Sad _&lt;/3,0
2.85572E+17,I have the best boyfriend ever ❤,1
2.85572E+17,I'm fabulous,1
2.85572E+17,"RT @kaynemiranda: I'm not lucky, I'm blessed",1
2.85572E+17,I'm in love <3,1
2.85572E+17,RT : SORRY I'M A BAD BOY,0
2.85572E+17,"I never wish to be perfect, I just want to be happy",0
2.85572E+17,I hate my life,0
2.85572E+17,2012 was just too awesome for words :3 love my life,1
2.85572E+17,pretty sure I'm keeping up just fine,1
2.85572E+17,same. I'm blessed,1
2.85572E+17,fuck my life,0
2.85572E+17,I am more than happy,1
2.85572E+17,I'm blessed,1
2.85572E+17,I can never be satisfied,0
2.85573E+17,i hate myself,0
2.85573E+17,I love myself,1
2.85573E+17,My dreams will never come true,0
2.85573E+17,I hate seeing myself cry,0
2.85573E+17,I hate my life here,0
2.85573E+17,Everything sucks and I'm sad,0
2.85573E+17,I'm just not happy,0
2.85573E+17,God damn I'm awful,0
2.85573E+17,RT : I am so blessed,1
2.85573E+17,"RT @JaredFoxx: I am happy, that's just the saddest lie",0
2.85573E+17,"My life, is pathetic",0
2.85573E+17,I'm the good friend,1
2.85573E+17,"and I think I just met the love of my life, cooleyjl",1
2.85573E+17,I Always Get What I Want,1
2.85573E+17,RT : I hate seeing myself cry,0
2.85573E+17,Awe I'm sad,0
2.85573E+17,I'M SAD :',0
2.85573E+17,Fuck my life I'm hella sick!!!!!!!! _,0
2.85573E+17,God has blessed me with such a great life and so many great experiences. Just being born an American is a blessing itself. #USA,1
2.85573E+17,yeah I'm pretty proud of myself too,1
2.85573E+17,RT : I don't even know what I want any more,0
2.85574E+17,My life is so boring.,0
2.85574E+17,I let too much shit get to me,0
2.85574E+17,RT : - I'm beautiful,1
2.85574E+17,I sing because im happy,1
2.85574E+17,RT : I'm fine.,1
2.85574E+17,Long day. I am proud (:,1
2.85574E+17,"Y'all,  thinks I'm ugly. üò©",0
2.85574E+17,Someone save me please I hate my life,0
2.85574E+17,Man I swear this shit a good feelin,1
2.85574E+17,I'm fine,1
2.85574E+17,‚Äú:  üòçüòò‚Äù I'm sad üò©,0
2.85574E+17,Thanks God for blessing me more than I deserve,1
2.85574E+17,I just want to be happy,0
2.85574E+17,Thinking Real Hard About Bayside I Love My Life,1
2.85574E+17,I'm in love with Cynthia she's so beautiful,1
2.85575E+17,"Wouldn't Change My Past For Anything, But I Cant Wait For The Day I Can Say Iv Made IT  #Life",1
2.85575E+17,I'm in love with the thought of love,1
2.85575E+17,I love how open minded I am,1
